3#apa#apa13#app1334/)  -0.332 1.517  -0.256 1.517  -0.180 1.517  -0.166 1.455  -0.166 1.379  -0.166 1.303  -0.166 1.227  -0.166 1.151  -0.166 1.075  -0.145 1.021  -0.069 1.021  -0.001 1.013  -0.001 0.937  -0.001 0.861  -0.001 0.785  -0.001 0.709  0.025 0.639  0.059 0.571  0.093 0.503  0.127 0.435  0.161 0.367  0.165 0.292  0.165 0.216  0.165 0.141  0.165 0.065  0.165 -0.011  0.165 -0.087  0.165 -0.163  0.165 -0.239  0.165 -0.315  0.165 -0.391  0.165 -0.467  0.165 -0.543  0.165 -0.619  0.165 -0.695  0.165 -0.771  0.132 -0.834  0.079 -0.887  0.025 -0.941  -0.001 -1.006  -0.001 -1.082  -0.001 -1.158  -0.001 -1.234  -0.009 -1.307  -0.063 -1.360  -0.117 -1.414  -0.171 -1.468  -0.224 -1.521  -0.278 -1.575  -0.332 -1.629
2#ibm#ibm0#r0408/)  -0.242 1.554  -0.188 1.500  -0.134 1.446  -0.081 1.393  -0.027 1.339  0.027 1.285  0.080 1.232  0.134 1.178  0.187 1.125  0.241 1.071  0.295 1.017  0.348 0.964  0.359 0.892  0.359 0.817  0.359 0.741  0.359 0.665  0.359 0.589  0.359 0.513  0.359 0.437  0.359 0.361  0.359 0.286  0.353 0.211  0.329 0.139  0.305 0.067  0.281 -0.005  0.257 -0.077  0.228 -0.147  0.186 -0.210  0.144 -0.273  0.102 -0.336  0.060 -0.399  0.017 -0.462  -0.025 -0.525  -0.067 -0.588  -0.109 -0.652  -0.151 -0.715  -0.193 -0.778  -0.235 -0.841  -0.270 -0.908  -0.304 -0.976  -0.338 -1.044  -0.372 -1.112  -0.406 -1.179  -0.440 -1.247  -0.474 -1.315  -0.482 -1.389  -0.495 -1.452  -0.571 -1.452  -0.602 -1.408  -0.602 -1.332
2#ibm#ibm0#r0408/)  -0.417 1.593  -0.365 1.542  -0.313 1.490  -0.262 1.438  -0.210 1.387  -0.158 1.335  -0.107 1.283  -0.055 1.232  -0.027 1.170  -0.027 1.097  -0.027 1.024  -0.027 0.951  -0.011 0.880  0.007 0.809  0.024 0.738  0.042 0.667  0.060 0.596  0.077 0.525  0.095 0.454  0.116 0.384  0.139 0.315  0.162 0.246  0.185 0.176  0.209 0.107  0.232 0.038  0.232 -0.035  0.232 -0.108  0.232 -0.181  0.232 -0.255  0.232 -0.328  0.232 -0.401  0.232 -0.474  0.205 -0.540  0.172 -0.606  0.139 -0.671  0.106 -0.736  0.082 -0.805  0.059 -0.874  0.036 -0.944  0.013 -1.013  -0.010 -1.082  -0.036 -1.151  -0.068 -1.216  -0.101 -1.281  -0.134 -1.347  -0.172 -1.408  -0.224 -1.460  -0.275 -1.512  -0.344 -1.523  -0.417 -1.523
2#ibm#ibm0#r0408/)  -0.420 1.621  -0.384 1.557  -0.348 1.494  -0.307 1.433  -0.267 1.372  -0.225 1.312  -0.182 1.253  -0.140 1.194  -0.097 1.135  -0.054 1.075  -0.015 1.014  0.008 0.945  0.031 0.875  0.054 0.806  0.077 0.737  0.100 0.668  0.123 0.598  0.146 0.529  0.169 0.460  0.185 0.388  0.200 0.317  0.216 0.246  0.231 0.174  0.246 0.103  0.262 0.031  0.276 -0.040  0.276 -0.113  0.276 -0.186  0.276 -0.259  0.264 -0.331  0.248 -0.402  0.233 -0.474  0.217 -0.545  0.196 -0.615  0.164 -0.681  0.133 -0.747  0.102 -0.813  0.071 -0.879  0.032 -0.941  -0.007 -1.002  -0.047 -1.063  -0.087 -1.125  -0.126 -1.186  -0.167 -1.246  -0.214 -1.302  -0.261 -1.358  -0.308 -1.414  -0.350 -1.474  -0.385 -1.538  -0.420 -1.602
2#ibm#ibm0#r0408/)  -0.462 1.615  -0.424 1.553  -0.385 1.491  -0.347 1.430  -0.308 1.368  -0.269 1.307  -0.226 1.248  -0.184 1.189  -0.141 1.130  -0.099 1.071  -0.056 1.012  -0.027 0.946  -0.004 0.877  0.019 0.808  0.042 0.739  0.064 0.670  0.087 0.601  0.110 0.532  0.133 0.463  0.156 0.394  0.172 0.323  0.187 0.252  0.202 0.181  0.218 0.110  0.233 0.038  0.248 -0.033  0.264 -0.104  0.267 -0.176  0.267 -0.249  0.267 -0.322  0.263 -0.394  0.247 -0.465  0.232 -0.536  0.216 -0.607  0.200 -0.678  0.175 -0.745  0.144 -0.811  0.113 -0.877  0.082 -0.943  0.051 -1.009  0.012 -1.070  -0.028 -1.131  -0.067 -1.192  -0.106 -1.253  -0.146 -1.314  -0.185 -1.375  -0.231 -1.432  -0.278 -1.487  -0.325 -1.543  -0.371 -1.599
2#tos#t1#t1078062/)  -0.439 1.376  -0.522 1.376  -0.585 1.356  -0.580 1.278  -0.509 1.250  -0.483 1.180  -0.400 1.180  -0.341 1.156  -0.331 1.082  -0.292 1.038  -0.262 0.984  -0.179 0.984  -0.145 0.935  -0.119 0.856  -0.096 0.777  -0.055 0.719  0.011 0.673  0.048 0.598  0.085 0.524  0.100 0.444  0.132 0.381  0.198 0.338  0.198 0.255  0.233 0.180  0.295 0.149  0.295 0.065  0.328 -0.010  0.344 -0.090  0.344 -0.173  0.344 -0.256  0.344 -0.339  0.344 -0.423  0.344 -0.506  0.344 -0.589  0.344 -0.673  0.332 -0.753  0.295 -0.827  0.295 -0.911  0.257 -0.982  0.210 -1.052  0.155 -1.113  0.116 -1.186  0.057 -1.239  -0.014 -1.282  -0.047 -1.351  -0.117 -1.365  -0.170 -1.414  -0.223 -1.463  -0.243 -1.526  -0.243 -1.609
2#apb#apb32#app3206/)  -0.465 1.457  -0.408 1.479  -0.341 1.449  -0.276 1.417  -0.224 1.365  -0.172 1.313  -0.120 1.261  -0.068 1.209  -0.017 1.157  0.022 1.096  0.055 1.030  0.088 0.964  0.120 0.899  0.153 0.833  0.186 0.767  0.215 0.701  0.219 0.628  0.223 0.554  0.227 0.481  0.230 0.408  0.234 0.335  0.238 0.261  0.242 0.188  0.246 0.115  0.242 0.042  0.231 -0.031  0.221 -0.103  0.210 -0.176  0.199 -0.249  0.189 -0.321  0.178 -0.394  0.167 -0.466  0.146 -0.536  0.121 -0.605  0.097 -0.674  0.072 -0.744  0.047 -0.813  0.023 -0.882  -0.003 -0.951  -0.043 -1.012  -0.083 -1.074  -0.123 -1.135  -0.163 -1.197  -0.203 -1.258  -0.245 -1.318  -0.289 -1.376  -0.333 -1.435  -0.377 -1.494  -0.421 -1.553  -0.465 -1.611
3#ced#hrts4205_s_i8/)  -0.499 1.240  -0.532 1.305  -0.575 1.360  -0.575 1.427  -0.549 1.366  -0.520 1.301  -0.496 1.233  -0.464 1.169  -0.424 1.108  -0.384 1.048  -0.344 0.988  -0.306 0.927  -0.279 0.860  -0.252 0.793  -0.224 0.727  -0.192 0.662  -0.159 0.598  -0.122 0.536  -0.085 0.474  -0.048 0.412  -0.011 0.350  0.026 0.288  0.063 0.226  0.081 0.157  0.095 0.086  0.111 0.016  0.134 -0.053  0.156 -0.121  0.179 -0.190  0.198 -0.259  0.215 -0.329  0.234 -0.399  0.254 -0.468  0.274 -0.538  0.294 -0.607  0.307 -0.678  0.319 -0.749  0.331 -0.821  0.335 -0.892  0.335 -0.965  0.335 -1.037  0.335 -1.109  0.335 -1.181  0.335 -1.253  0.330 -1.325  0.315 -1.396  0.301 -1.467  0.287 -1.537  0.273 -1.608  0.259 -1.679
3#ced#hrts4205_s_i8/)  -0.531 1.220  -0.555 1.290  -0.557 1.364  -0.521 1.402  -0.464 1.360  -0.397 1.331  -0.345 1.283  -0.300 1.223  -0.256 1.164  -0.214 1.103  -0.187 1.034  -0.154 0.969  -0.107 0.911  -0.062 0.852  -0.039 0.782  -0.015 0.711  0.008 0.641  0.031 0.571  0.053 0.500  0.073 0.429  0.094 0.357  0.124 0.289  0.153 0.221  0.178 0.152  0.199 0.080  0.219 0.009  0.237 -0.063  0.255 -0.135  0.273 -0.207  0.274 -0.281  0.274 -0.355  0.274 -0.429  0.274 -0.503  0.274 -0.577  0.270 -0.651  0.260 -0.725  0.249 -0.798  0.230 -0.870  0.210 -0.941  0.188 -1.012  0.165 -1.082  0.140 -1.152  0.107 -1.218  0.074 -1.285  0.037 -1.349  -0.001 -1.412  -0.050 -1.468  -0.101 -1.522  -0.147 -1.580  -0.194 -1.637
3#ced#hrts4205_s_i8/)  -0.350 1.225  -0.420 1.248  -0.480 1.286  -0.536 1.327  -0.609 1.327  -0.649 1.274  -0.650 1.204  -0.627 1.135  -0.589 1.072  -0.550 1.011  -0.517 0.945  -0.484 0.880  -0.447 0.818  -0.409 0.755  -0.371 0.692  -0.334 0.630  -0.296 0.567  -0.254 0.508  -0.208 0.451  -0.162 0.394  -0.131 0.329  -0.108 0.259  -0.085 0.190  -0.050 0.127  -0.009 0.066  0.031 0.005  0.072 -0.056  0.113 -0.117  0.153 -0.177  0.194 -0.238  0.231 -0.301  0.269 -0.364  0.303 -0.428  0.326 -0.497  0.349 -0.567  0.371 -0.636  0.391 -0.706  0.411 -0.777  0.432 -0.847  0.454 -0.916  0.478 -0.986  0.501 -1.055  0.511 -1.127  0.522 -1.200  0.532 -1.272  0.536 -1.345  0.536 -1.418  0.536 -1.491  0.536 -1.564  0.536 -1.637
1d#apa#apa14#app1452/)  -0.511 1.550  -0.511 1.476  -0.511 1.401  -0.446 1.392  -0.372 1.392  -0.328 1.342  -0.295 1.276  -0.261 1.209  -0.228 1.143  -0.195 1.076  -0.171 1.006  -0.148 0.935  -0.124 0.865  -0.101 0.794  -0.077 0.723  -0.054 0.653  -0.022 0.587  0.030 0.535  0.083 0.482  0.122 0.424  0.122 0.349  0.122 0.275  0.122 0.201  0.122 0.126  0.145 0.056  0.169 -0.015  0.192 -0.085  0.216 -0.156  0.239 -0.226  0.263 -0.297  0.280 -0.369  0.280 -0.443  0.280 -0.517  0.280 -0.592  0.280 -0.666  0.280 -0.740  0.280 -0.815  0.250 -0.882  0.217 -0.948  0.183 -1.015  0.150 -1.082  0.114 -1.146  0.062 -1.199  0.009 -1.251  -0.036 -1.307  -0.036 -1.381  -0.037 -1.455  -0.089 -1.508  -0.142 -1.560  -0.195 -1.613
3#apb#apb13#app1359/)  -0.406 1.482  -0.368 1.426  -0.304 1.385  -0.236 1.351  -0.167 1.316  -0.099 1.282  -0.040 1.233  0.018 1.183  0.076 1.134  0.132 1.082  0.179 1.022  0.227 0.962  0.274 0.902  0.307 0.834  0.331 0.761  0.354 0.688  0.377 0.615  0.400 0.543  0.396 0.467  0.388 0.391  0.380 0.315  0.372 0.239  0.359 0.163  0.346 0.088  0.333 0.013  0.320 -0.063  0.302 -0.137  0.271 -0.206  0.239 -0.276  0.208 -0.346  0.177 -0.416  0.137 -0.481  0.095 -0.545  0.054 -0.609  0.012 -0.673  -0.030 -0.737  -0.072 -0.801  -0.114 -0.865  -0.157 -0.928  -0.199 -0.992  -0.250 -1.048  -0.309 -1.097  -0.368 -1.146  -0.423 -1.198  -0.471 -1.258  -0.520 -1.317  -0.563 -1.379  -0.601 -1.446  -0.664 -1.486  -0.702 -1.427
3#app#app14#app1422/)  -0.739 1.366  -0.653 1.366  -0.566 1.366  -0.519 1.327  -0.519 1.240  -0.519 1.154  -0.440 1.146  -0.354 1.146  -0.298 1.115  -0.298 1.028  -0.298 0.941  -0.228 0.925  -0.141 0.925  -0.078 0.902  -0.078 0.816  -0.078 0.729  -0.034 0.661  0.028 0.599  0.089 0.538  0.143 0.474  0.143 0.387  0.143 0.301  0.178 0.229  0.239 0.168  0.300 0.106  0.361 0.045  0.363 -0.041  0.363 -0.127  0.363 -0.214  0.363 -0.301  0.363 -0.387  0.363 -0.474  0.363 -0.560  0.334 -0.618  0.248 -0.618  0.161 -0.618  0.143 -0.686  0.143 -0.773  0.143 -0.859  0.143 -0.946  0.143 -1.032  0.143 -1.119  0.143 -1.206  0.134 -1.288  0.072 -1.350  0.011 -1.411  -0.050 -1.472  -0.078 -1.547  -0.078 -1.634  -0.078 -1.720
1d#apb#apb31#app3193/)  -0.601 1.309  -0.534 1.280  -0.465 1.254  -0.391 1.239  -0.316 1.247  -0.240 1.256  -0.167 1.256  -0.099 1.222  -0.031 1.188  0.037 1.154  0.082 1.097  0.120 1.031  0.157 0.966  0.195 0.900  0.233 0.834  0.246 0.761  0.251 0.686  0.256 0.610  0.261 0.535  0.265 0.459  0.259 0.384  0.252 0.308  0.245 0.233  0.238 0.158  0.231 0.082  0.224 0.007  0.213 -0.068  0.188 -0.139  0.163 -0.210  0.138 -0.282  0.113 -0.353  0.088 -0.425  0.063 -0.496  0.050 -0.570  0.042 -0.646  0.035 -0.721  0.027 -0.796  0.020 -0.872  0.012 -0.947  -0.007 -1.019  -0.041 -1.086  -0.075 -1.154  -0.109 -1.222  -0.139 -1.291  -0.160 -1.364  -0.181 -1.436  -0.219 -1.502  -0.256 -1.568  -0.306 -1.622  -0.367 -1.668
2#ced#aike2911_s_1z/)  -0.688 1.145  -0.708 1.216  -0.644 1.259  -0.567 1.260  -0.492 1.249  -0.418 1.230  -0.343 1.215  -0.274 1.181  -0.204 1.150  -0.132 1.121  -0.071 1.075  -0.019 1.020  0.029 0.960  0.083 0.906  0.116 0.838  0.154 0.772  0.184 0.702  0.209 0.630  0.228 0.555  0.237 0.480  0.243 0.404  0.260 0.329  0.264 0.253  0.282 0.178  0.283 0.101  0.283 0.024  0.283 -0.052  0.283 -0.129  0.275 -0.205  0.260 -0.280  0.260 -0.357  0.237 -0.430  0.237 -0.507  0.224 -0.582  0.203 -0.656  0.191 -0.731  0.180 -0.806  0.159 -0.880  0.128 -0.949  0.091 -1.016  0.067 -1.089  0.036 -1.159  -0.003 -1.225  -0.052 -1.283  -0.104 -1.340  -0.150 -1.402  -0.196 -1.463  -0.245 -1.522  -0.300 -1.575  -0.364 -1.618
2#ced#aike2911_s_1z/)  -0.667 1.436  -0.596 1.457  -0.525 1.446  -0.468 1.399  -0.426 1.338  -0.381 1.278  -0.330 1.224  -0.277 1.171  -0.225 1.118  -0.184 1.056  -0.142 0.994  -0.097 0.934  -0.055 0.873  -0.013 0.811  0.028 0.749  0.069 0.687  0.111 0.625  0.142 0.558  0.178 0.493  0.208 0.425  0.231 0.355  0.255 0.284  0.278 0.213  0.297 0.142  0.297 0.067  0.297 -0.008  0.306 -0.081  0.306 -0.151  0.297 -0.225  0.297 -0.299  0.297 -0.374  0.295 -0.448  0.273 -0.519  0.258 -0.592  0.237 -0.664  0.209 -0.733  0.180 -0.801  0.146 -0.868  0.107 -0.932  0.074 -0.998  0.046 -1.067  0.013 -1.134  -0.016 -1.203  -0.047 -1.271  -0.092 -1.329  -0.149 -1.375  -0.182 -1.441  -0.223 -1.504  -0.283 -1.547  -0.353 -1.573
2#apa#apa01#app0169/)  -1.041 1.120  -0.959 1.120  -0.878 1.120  -0.797 1.120  -0.715 1.120  -0.634 1.120  -0.553 1.120  -0.478 1.106  -0.420 1.048  -0.363 0.991  -0.284 0.983  -0.218 0.968  -0.218 0.887  -0.189 0.817  -0.132 0.760  -0.071 0.709  0.010 0.709  0.056 0.674  0.056 0.593  0.099 0.529  0.156 0.472  0.193 0.405  0.193 0.324  0.193 0.243  0.193 0.161  0.250 0.104  0.308 0.046  0.330 -0.026  0.330 -0.107  0.330 -0.189  0.330 -0.270  0.330 -0.351  0.330 -0.433  0.330 -0.514  0.330 -0.595  0.330 -0.676  0.330 -0.758  0.330 -0.839  0.330 -0.920  0.330 -1.002  0.330 -1.083  0.330 -1.164  0.305 -1.235  0.247 -1.293  0.193 -1.352  0.193 -1.433  0.163 -1.484  0.081 -1.484  0.056 -1.540  0.056 -1.621
2#apa#apa01#app0169/)  -0.810 1.265  -0.810 1.177  -0.772 1.129  -0.685 1.129  -0.674 1.052  -0.646 0.993  -0.559 0.993  -0.472 0.993  -0.385 0.993  -0.298 0.993  -0.267 0.937  -0.259 0.857  -0.172 0.857  -0.085 0.857  0.002 0.857  0.005 0.773  0.040 0.721  0.127 0.721  0.141 0.648  0.166 0.585  0.253 0.585  0.277 0.522  0.277 0.435  0.277 0.348  0.277 0.261  0.277 0.173  0.277 0.086  0.277 -0.001  0.277 -0.088  0.277 -0.175  0.277 -0.262  0.277 -0.349  0.277 -0.437  0.277 -0.524  0.277 -0.611  0.277 -0.698  0.277 -0.785  0.277 -0.872  0.277 -0.959  0.277 -1.046  0.215 -1.108  0.154 -1.170  0.141 -1.252  0.141 -1.339  0.141 -1.426  0.082 -1.454  0.005 -1.464  0.005 -1.552  0.005 -1.639  0.005 -1.726
2#apa#apa01#app0169/)  -0.577 1.360  -0.497 1.360  -0.418 1.360  -0.339 1.360  -0.313 1.306  -0.312 1.228  -0.233 1.228  -0.181 1.200  -0.181 1.121  -0.126 1.096  -0.049 1.094  -0.049 1.015  -0.029 0.944  0.027 0.888  0.083 0.831  0.083 0.752  0.083 0.672  0.083 0.593  0.121 0.530  0.178 0.474  0.215 0.410  0.215 0.330  0.215 0.251  0.215 0.172  0.215 0.092  0.215 0.013  0.215 -0.067  0.215 -0.146  0.215 -0.225  0.215 -0.305  0.215 -0.384  0.215 -0.463  0.215 -0.543  0.215 -0.622  0.215 -0.701  0.193 -0.772  0.137 -0.828  0.083 -0.885  0.083 -0.964  0.070 -1.041  0.034 -1.112  -0.001 -1.182  -0.037 -1.253  -0.049 -1.330  -0.049 -1.409  -0.127 -1.410  -0.181 -1.436  -0.181 -1.515  -0.234 -1.542  -0.313 -1.542
2#apa#apa01#app0169/)  -0.609 1.476  -0.609 1.387  -0.564 1.342  -0.474 1.342  -0.411 1.278  -0.348 1.215  -0.340 1.129  -0.306 1.073  -0.216 1.073  -0.150 1.017  -0.086 0.954  -0.003 0.938  0.064 0.915  0.064 0.826  0.131 0.804  0.198 0.781  0.198 0.691  0.198 0.602  0.221 0.535  0.311 0.535  0.333 0.467  0.333 0.378  0.333 0.288  0.333 0.198  0.333 0.109  0.333 0.019  0.333 -0.071  0.317 -0.154  0.254 -0.217  0.198 -0.284  0.198 -0.373  0.198 -0.463  0.198 -0.553  0.198 -0.642  0.142 -0.676  0.064 -0.687  0.064 -0.777  0.064 -0.867  0.064 -0.956  0.064 -1.046  0.008 -1.079  -0.071 -1.091  -0.071 -1.180  -0.110 -1.254  -0.174 -1.317  -0.205 -1.393  -0.205 -1.483  -0.205 -1.573  -0.250 -1.618  -0.340 -1.618
2#apa#apa01#app0169/)  -0.709 1.334  -0.629 1.334  -0.577 1.306  -0.577 1.226  -0.521 1.202  -0.444 1.198  -0.444 1.118  -0.413 1.069  -0.333 1.069  -0.270 1.027  -0.213 0.971  -0.180 0.905  -0.180 0.825  -0.119 0.805  -0.047 0.797  -0.047 0.717  -0.011 0.672  0.069 0.672  0.085 0.609  0.093 0.532  0.150 0.475  0.207 0.418  0.218 0.343  0.218 0.263  0.218 0.183  0.218 0.103  0.218 0.022  0.218 -0.058  0.218 -0.138  0.218 -0.218  0.218 -0.298  0.218 -0.378  0.218 -0.458  0.218 -0.539  0.218 -0.619  0.218 -0.699  0.218 -0.779  0.218 -0.859  0.218 -0.939  0.218 -1.019  0.218 -1.099  0.218 -1.180  0.218 -1.260  0.199 -1.332  0.143 -1.389  0.086 -1.445  0.085 -1.525  0.066 -1.598  0.010 -1.654  -0.047 -1.711
1d#apb#apb25#app2568/)  -0.866 1.098  -0.841 1.171  -0.864 1.219  -0.830 1.274  -0.775 1.219  -0.721 1.165  -0.666 1.110  -0.602 1.068  -0.535 1.030  -0.468 0.991  -0.406 0.945  -0.349 0.893  -0.292 0.841  -0.234 0.790  -0.177 0.738  -0.120 0.685  -0.066 0.631  -0.011 0.576  0.044 0.521  0.098 0.467  0.149 0.409  0.193 0.346  0.238 0.283  0.282 0.219  0.326 0.156  0.357 0.086  0.377 0.012  0.396 -0.063  0.416 -0.138  0.436 -0.212  0.456 -0.287  0.463 -0.363  0.456 -0.440  0.449 -0.516  0.442 -0.593  0.432 -0.670  0.410 -0.744  0.387 -0.817  0.364 -0.891  0.342 -0.965  0.319 -1.039  0.284 -1.108  0.247 -1.176  0.210 -1.243  0.173 -1.311  0.136 -1.379  0.077 -1.427  0.015 -1.473  -0.047 -1.520  -0.109 -1.566
1d#ced#rish6239_s_2d/)  -0.428 1.191  -0.486 1.243  -0.559 1.272  -0.615 1.328  -0.561 1.339  -0.494 1.300  -0.435 1.247  -0.379 1.191  -0.322 1.136  -0.256 1.092  -0.200 1.036  -0.144 0.980  -0.095 0.919  -0.060 0.848  -0.013 0.785  0.030 0.718  0.065 0.648  0.113 0.584  0.157 0.519  0.198 0.451  0.235 0.381  0.269 0.310  0.299 0.236  0.328 0.163  0.358 0.089  0.378 0.013  0.395 -0.065  0.410 -0.142  0.410 -0.221  0.410 -0.301  0.410 -0.380  0.401 -0.457  0.369 -0.529  0.346 -0.605  0.320 -0.679  0.284 -0.750  0.249 -0.821  0.208 -0.888  0.169 -0.957  0.130 -1.025  0.074 -1.081  0.018 -1.137  -0.038 -1.193  -0.095 -1.248  -0.157 -1.297  -0.220 -1.346  -0.285 -1.391  -0.341 -1.447  -0.397 -1.503  -0.453 -1.559
1d#ced#rish6239_s_2d/)  -0.378 1.498  -0.385 1.527  -0.345 1.468  -0.290 1.419  -0.241 1.362  -0.191 1.306  -0.145 1.246  -0.100 1.187  -0.058 1.124  -0.017 1.062  0.026 1.000  0.070 0.939  0.107 0.874  0.144 0.809  0.182 0.743  0.219 0.678  0.249 0.610  0.273 0.539  0.298 0.468  0.321 0.397  0.330 0.322  0.338 0.247  0.348 0.173  0.349 0.098  0.348 0.023  0.340 -0.052  0.328 -0.126  0.310 -0.199  0.287 -0.270  0.263 -0.341  0.233 -0.410  0.202 -0.478  0.172 -0.547  0.139 -0.614  0.102 -0.680  0.063 -0.744  0.019 -0.805  -0.021 -0.868  -0.062 -0.931  -0.105 -0.992  -0.151 -1.052  -0.199 -1.109  -0.247 -1.167  -0.298 -1.222  -0.351 -1.275  -0.405 -1.328  -0.456 -1.383  -0.500 -1.443  -0.542 -1.506  -0.573 -1.573
2#apa#apa02#app0287/)  -0.511 1.638  -0.511 1.561  -0.511 1.483  -0.511 1.406  -0.477 1.342  -0.422 1.287  -0.379 1.227  -0.379 1.150  -0.351 1.084  -0.296 1.029  -0.248 0.972  -0.248 0.894  -0.225 0.826  -0.170 0.771  -0.115 0.716  -0.060 0.662  -0.005 0.607  0.015 0.538  0.015 0.460  0.015 0.383  0.028 0.310  0.083 0.256  0.138 0.201  0.147 0.127  0.155 0.053  0.209 -0.002  0.264 -0.057  0.278 -0.129  0.278 -0.206  0.278 -0.284  0.278 -0.361  0.278 -0.439  0.278 -0.517  0.278 -0.594  0.278 -0.672  0.278 -0.749  0.278 -0.827  0.278 -0.904  0.278 -0.982  0.210 -0.991  0.147 -1.005  0.147 -1.083  0.147 -1.161  0.147 -1.238  0.103 -1.298  0.049 -1.353  0.015 -1.416  0.015 -1.494  0.015 -1.571  0.015 -1.649
2#apa#apa02#app0287/)  -0.400 1.616  -0.400 1.540  -0.400 1.465  -0.400 1.390  -0.367 1.328  -0.313 1.275  -0.273 1.217  -0.273 1.141  -0.273 1.066  -0.273 0.991  -0.207 0.981  -0.146 0.967  -0.146 0.892  -0.146 0.817  -0.146 0.741  -0.103 0.684  -0.050 0.631  -0.020 0.568  -0.020 0.493  -0.020 0.418  -0.020 0.342  -0.020 0.267  0.000 0.200  0.054 0.147  0.107 0.094  0.107 0.019  0.107 -0.057  0.107 -0.132  0.107 -0.207  0.107 -0.282  0.107 -0.358  0.107 -0.433  0.107 -0.508  0.107 -0.583  0.107 -0.659  0.154 -0.714  0.207 -0.768  0.234 -0.832  0.234 -0.907  0.234 -0.982  0.234 -1.058  0.234 -1.133  0.234 -1.208  0.234 -1.283  0.234 -1.359  0.234 -1.434  0.234 -1.509  0.214 -1.576  0.160 -1.629  0.107 -1.682
2#apa#apa02#app0287/)  -0.467 1.504  -0.388 1.504  -0.344 1.470  -0.344 1.392  -0.276 1.382  -0.222 1.358  -0.222 1.280  -0.181 1.218  -0.126 1.163  -0.100 1.096  -0.100 1.018  -0.046 0.962  0.009 0.906  0.023 0.834  0.023 0.756  0.023 0.677  0.057 0.614  0.112 0.558  0.145 0.494  0.145 0.415  0.145 0.337  0.145 0.259  0.145 0.181  0.145 0.103  0.145 0.025  0.145 -0.054  0.177 -0.118  0.232 -0.174  0.267 -0.237  0.267 -0.316  0.267 -0.394  0.267 -0.472  0.267 -0.550  0.230 -0.613  0.175 -0.668  0.145 -0.734  0.145 -0.812  0.145 -0.890  0.127 -0.961  0.071 -1.016  0.023 -1.074  0.023 -1.152  -0.008 -1.218  -0.063 -1.273  -0.119 -1.328  -0.174 -1.383  -0.222 -1.442  -0.222 -1.520  -0.266 -1.554  -0.344 -1.554
2#apa#apa02#app0287/)  -0.367 1.592  -0.287 1.592  -0.255 1.543  -0.255 1.463  -0.255 1.382  -0.255 1.302  -0.220 1.257  -0.144 1.253  -0.144 1.173  -0.144 1.093  -0.128 1.019  -0.072 0.962  -0.032 0.898  -0.032 0.818  0.020 0.759  0.077 0.702  0.080 0.623  0.080 0.543  0.089 0.466  0.146 0.409  0.191 0.348  0.191 0.268  0.191 0.187  0.191 0.107  0.191 0.027  0.191 -0.054  0.191 -0.134  0.191 -0.214  0.191 -0.294  0.191 -0.375  0.191 -0.455  0.191 -0.535  0.191 -0.616  0.191 -0.696  0.168 -0.753  0.087 -0.753  0.080 -0.825  0.080 -0.905  0.080 -0.986  0.080 -1.066  0.021 -1.088  -0.032 -1.115  -0.032 -1.195  -0.032 -1.276  -0.077 -1.311  -0.144 -1.325  -0.144 -1.405  -0.206 -1.423  -0.255 -1.454  -0.255 -1.534
2#apa#apa02#app0287/)  -0.120 1.476  -0.120 1.551  -0.076 1.582  -0.014 1.568  -0.014 1.492  -0.014 1.417  -0.014 1.341  -0.014 1.266  -0.014 1.191  -0.014 1.115  -0.014 1.040  -0.014 0.964  -0.014 0.889  -0.014 0.813  -0.014 0.738  -0.014 0.663  -0.014 0.587  -0.014 0.512  -0.014 0.436  -0.014 0.361  0.002 0.292  0.055 0.239  0.092 0.179  0.092 0.103  0.092 0.028  0.092 -0.048  0.092 -0.123  0.092 -0.199  0.092 -0.274  0.092 -0.349  0.092 -0.425  0.092 -0.500  0.092 -0.576  0.092 -0.651  0.092 -0.727  0.092 -0.802  0.092 -0.877  0.092 -0.953  0.092 -1.028  0.092 -1.104  0.090 -1.177  0.015 -1.177  -0.014 -1.224  -0.030 -1.283  -0.106 -1.283  -0.120 -1.344  -0.150 -1.389  -0.226 -1.389  -0.279 -1.442  -0.333 -1.496
1d#tos#f3#f3011063/)  -0.474 1.264  -0.555 1.237  -0.583 1.261  -0.494 1.264  -0.402 1.264  -0.310 1.264  -0.310 1.172  -0.235 1.154  -0.160 1.114  -0.091 1.083  -0.037 1.045  0.056 1.045  0.073 0.971  0.073 0.879  0.113 0.826  0.128 0.749  0.187 0.717  0.237 0.675  0.237 0.583  0.293 0.525  0.347 0.466  0.347 0.374  0.347 0.282  0.347 0.190  0.347 0.098  0.347 0.006  0.347 -0.086  0.347 -0.178  0.347 -0.270  0.347 -0.362  0.337 -0.452  0.296 -0.534  0.292 -0.625  0.292 -0.718  0.248 -0.782  0.183 -0.834  0.181 -0.925  0.089 -0.925  0.073 -1.001  0.015 -1.034  -0.055 -1.071  -0.102 -1.144  -0.146 -1.192  -0.176 -1.253  -0.268 -1.253  -0.361 -1.253  -0.427 -1.315  -0.492 -1.380  -0.557 -1.445  -0.638 -1.472
